barcode,titck_product_code,trade_name,manufacturer,atc_code,active_substance_tr,dosage_form,strength_value,strength_unit,strength_text,package_size_text,rx_only,reimbursable,retired_at
8690632991597,,ALFAMINO 400 G,NESTLE TÜRKİYE GIDA SANAYİ A.Ş.,V06C,,,400,g,400 G,,true,false,
8690632991627,,RESOURCE JUNIOR FIBRE MUZ AROMALI (200 ML),NESTLE TÜRKİYE GIDA SANAYİ ANONİM ŞİRKETİ,V06DB,,,200,ml,200 ML,,true,true,
8690632991870,,RESOURCE 2.0 FIBRE VANILYA AROMALI 190 ML,NESTLE TÜRKİYE GIDA SANAYİ A.Ş.,V06DB,,,190,ml,190 ML,,true,true,
8690632991894,,RESOURCE 2.0 FIBRE CILEK AROMALI 190 ML,NESTLE TÜRKİYE GIDA SANAYİ A.Ş.,V06DB,,,190,ml,190 ML,,true,true,
8690632991900,,RESOURCE 2.0 FIBRE ORMAN MEYVELERI AROMALI 190 ML,NESTLE TÜRKİYE GIDA SANAYİ A.Ş.,V06DB,,,190,ml,190 ML,,true,true,
8690632994338,,SMA ANNE SUTU ZENGINLESTIRICI 72X1 G SASE,NESTLE TÜRKİYE GIDA SANAYİ A.Ş.,V06DX,,,,,,,true,false,
8690632994406,,SMA PREMATURE 32X70 ML,NESTLE TÜRKİYE GIDA SANAYİ A.Ş.,V06DX,,,,,,,true,false,
8696035000003,,"BD MICRO-FINE™ PLUS KALEM IGNESI PENTAPOINT 8MM 0,25MM (31G) X 8MM",BECTON DICKINSON ITHALAT IHRACAT LIMITED SIRKETI,V07AY,,,31,g,31 G,25MM (31G) X 8MM,true,false,
8696035000027,,"BD MICRO-FINE PLUS KALEM IGNESI 8MM 0,30MM (30G) X 8MM",BECTON DICKINSON ITHALAT IHRACAT LIMITED SIRKETI,V07AY,,,30,g,30 G,30MM (30G) X 8MM,true,false,
8696035000041,,"BD MICRO-FINE KALEM IGNESI PENTAPOINT 4MM 0,23MM (32G) X 4MM",BECTON DICKINSON ITHALAT IHRACAT LIMITED SIRKETI,V07AY,,,32,g,32 G,23MM (32G) X 4MM,true,false,
8696035000058,,"BD AUTOSHIELD DUO 0,30 MM (30G) X 5MM - CIFT YONLU OTOMATIK KORUMA SAGLAYAN GUVENLIKLI KALEM IGNESI",BECTON DICKINSON ITHALAT IHRACAT LIMITED SIRKETI,V07AY,,,30,g,30 G,30 MM (30G) X 5MM - CIFT YONLU OTOMATIK KORUMA SAGLAYAN GUVENLIKLI KALEM IGNESI,true,false,
8696035000065,,"BD MICRO-FINE PLUS KALEM IGNESI PENTAPOINT 5MM 0,25MM (31G) X 5MM",BECTON DICKINSON ITHALAT IHRACAT LIMITED SIRKETI,V07AY,,,31,g,31 G,25MM (31G) X 5MM,true,false,
8696035000072,,"MICRO-FINE™PLUS KALEM IGNESI 6MM 0,25MM (31G) X 6MM",BECTON DICKINSON ITHALAT IHRACAT LIMITED SIRKETI,V07AY,,,31,g,31 G,25MM (31G) X 6MM,true,false,
8697427700877,,AYSETFINE INSULIN KALEM IGNESI 31G 0.25X5MM,AYSET TIBBI URUNLER,V07AY,,,31,g,31 G,,true,false,
8697427700884,,AYSETFINE INSULIN KALEM IGNESI 31G 0.25X6MM,AYSET TIBBI URUNLER,V07AY,,,31,g,31 G,,true,false,
8697427700891,,AYSETFINE INSULIN KALEM IGNESI 31G 0.25X8MM,AYSET TIBBI URUNLER,V07AY,,,31,g,31 G,,true,false,
8697427700921,,AYSETFINE INSULIN KALEM IGNESI 32G 0.23X4MM,AYSET TIBBI URUNLER,V07AY,,,32,g,32 G,,true,false,
8697772010058,,PARCETOL 500 MG TABLET (20 TABLET),İLSAN İLAÇ VE HAMMADDELERİ SANAYİ TİCARET ANONİM ŞİRKETİ,N02BE01,,tablet,500,mg,500 MG,,true,true,
8697772010072,,FUMAST 1 MG TABLET,İLSAN İLAÇ VE HAMMADDELERİ SANAYİ TİCARET ANONİM ŞİRKETİ,R06AX17,,tablet,1,mg,1 MG,,true,true,
8697772570064,,PARCETOL 120 MG/5 ML SURUP (150 ML),İLSAN İLAÇ VE HAMMADDELERİ SANAYİ TİCARET ANONİM ŞİRKETİ,N02BE01,,şurup,120,mg/5ml,120 MG/5 ML,,true,true,
8697791000832,,ALLERGOVIT 006 A + B BASLANGIC ENJEKSIYONLUK SUSPANSIYON,ALLERGO İLAÇ DIŞ TİC.A.Ş.,V01AA,,süspansiyon,,,,,true,false,
8697791000849,,ALLERGOVIT 006 B IDAME ENJEKSIYONLUK SUSPANSIYON,ALLERGO İLAÇ DIŞ TİC.A.Ş.,V01AA,,süspansiyon,,,,,true,false,
8697791000856,,NOVO-HELISEN DEPOT SC BASLANGIC (EV TOZU AKARI) ENJEKSIYONLUK SUSPANSIYON,ALLERGO İLAÇ DIŞ TİC.A.Ş.,V01AA,,süspansiyon,,,,,true,false,
8697791000863,,NOVO-HELISEN DEPOT SC IDAME (EV TOZU AKARI) ENJEKSIYONLUK SUSPANSIYON,ALLERGO İLAÇ DIŞ TİC.A.Ş.,V01AA,,süspansiyon,,,,,true,false,
8697791000870,,ALLERGOVIT 015 A+B BASLANGIC ENJEKSIYONLUK SUSPANSIYON,ALLERGO İLAÇ DIŞ TİC.A.Ş.,V01AA,,süspansiyon,,,,,true,false,
8697791000887,,ALLERGOVIT 015 B IDAME ENJEKSIYONLUK SUSPANSIYON,ALLERGO İLAÇ DIŞ TİC.A.Ş.,V01AA,,süspansiyon,,,,,true,false,
8697791000894,,ALLERGOVIT 151 A + B BASLANGIC ENJEKSIYONLUK SUSPANSIYON (1 + 1 ADET),ALLERGO İLAÇ DIŞ TİC.A.Ş.,V01AA,,süspansiyon,,,,,true,false,
8697791000900,,ALLERGOVIT 151 B IDAME ENJEKSIYONLUK SUSPANSIYON (1 ADET),ALLERGO İLAÇ DIŞ TİC.A.Ş.,V01AA,,süspansiyon,,,,,true,false,
8697791000931,,DERI PRICK TEST COZELTISI 901 SALIN NEGATIF KONTROL,ALLERGO İLAÇ DIŞ TİC.A.Ş.,V04CL,,çözelti,,,,,true,false,
8697791000948,,DERI PRICK TEST COZELTISI 902 HISTAMIN POZITIF KONTROL,ALLERGO İLAÇ DIŞ TİC.A.Ş.,V04CL,,çözelti,,,,,true,false,
8697791000979,,ALLERGOVIT 123 A + B BASLANGIC ENJEKSIYONLUK SUSPANSIYON,ALLERGO İLAÇ DIŞ TİC.A.Ş.,V01AA,,süspansiyon,,,,,true,false,
8697791000986,,ALLERGOVIT 123 B IDAME ENJEKSIYONLUK SUSPANSIYON,ALLERGO İLAÇ DIŞ TİC.A.Ş.,V01AA,,süspansiyon,,,,,true,false,
8697791001044,,"DERI PRICK TEST COZELTISI 708, 50.000 SBU/ML",ALLERGO İLAÇ DIŞ TİC.A.Ş.,V04CL,,çözelti,,,,50.000 SBU/ML,true,false,
8697869420029,,COMIDA PKU B 500 GR,MAMMA BESİN ÜRÜNLERİ ÜRETİM PAZARLAMA ANONİM ŞİRKETİ,V06CA,,,,,,,true,false,
8697869420036,,COMIDA MSUD B 500 GR TIBBI AMACLI MAMA,MAMMA BESİN ÜRÜNLERİ ÜRETİM PAZARLAMA ANONİM ŞİRKETİ,V06DE,,,,,,,true,false,
8697869420197,,DUSUK PROTEINLI DALIA LIKIT SUT(200 MLX24 ADET),MAMMA BESİN ÜRÜNLERİ ÜRETİM PAZARLAMA ANONİM ŞİRKETİ,V06DF,,,,,,,true,false,
8697869420388,,COMIDA PKU C 500 GR,MAMMA BESİN ÜRÜNLERİ ÜRETİM PAZARLAMA ANONİM ŞİRKETİ,V06DX,,,,,,,true,false,
8697884000527,,DEXFINE 4 MM 31G INSULIN KALEM UCU,IYON SAGLIK MEDIKAL KOZMETIK ITHALAT IHRACAT LIMITED SIRKETI,V07AY,,,31,g,31 G,,true,false,
8697884000534,,DEXFINE 5 MM 31G 100 ADET INSULIN KALEM IGNESI,IYON SAGLIK MEDIKAL KOZMETIK ITHALAT IHRACAT LIMITED SIRKETI,V07AY,,,31,g,31 G,,true,false,
8697884000541,,DEXFINE 6 MM 31G INSULIN KALEM IGNESI,IYON SAGLIK MEDIKAL KOZMETIK ITHALAT IHRACAT LIMITED SIRKETI,V07AY,,,31,g,31 G,,true,false,
8697884000558,,DEXFINE 7 MM 31G 100 ADET INSULIN KALEM IGNESI,IYON SAGLIK MEDIKAL KOZMETIK ITHALAT IHRACAT LIMITED SIRKETI,V07AY,,,31,g,31 G,,true,false,
8697927024183,,"DELODAY PLUS 120 MG /2,5 MG EFERVESAN  TABLET",CELTİS İLAÇ SAN. VE TİC. A.Ş.,R01BA52,,tablet,120,mg,120 MG,5 MG EFERVESAN  TABLET,true,false,
8698694560027,,GOLDFINE PLUS TEK KULLANIMLIK INSULIN IGNESI 31Gx4MM,SERFARMA İLAÇ SANAYİ LİMİTED ŞİRKETİ,V07AY,,,,,,,true,false,
8698694560034,,GOLDFINE PLUS TEK KULLANIMLIK INSULIN IGNESI 31Gx5MM,SERFARMA İLAÇ SANAYİ LİMİTED ŞİRKETİ,V07AY,,,,,,,true,false,
8698694560188,,GOLDFINE PLUS TEK KULLANIMLIK INSULIN IGNESI 31Gx6MM,SERFARMA İLAÇ SANAYİ LİMİTED ŞİRKETİ,V07AY,,,,,,,true,false,
8698694560195,,GOLDFINE PLUS TEK KULLANIMLIK INSULIN IGNESI 31Gx8MM,SERFARMA İLAÇ SANAYİ LİMİTED ŞİRKETİ,V07AY,,,,,,,true,false,
8698771824219,,EBFINE INSULIN KALEM UCU (S) 32G (4MM),MT SAGLIK URUNLERI,V07AY,,,32,g,32 G,,true,false,
8698771824226,,EBFINE INSULIN KALEM UCU (S)31G (6MM),MT SAGLIK URUNLERI,V07AY,,,31,g,31 G,,true,false,
8698771824233,,EBFINE INSULIN KALEM UCU (S) 30G (8MM),MT SAGLIK URUNLERI,V07AY,,,30,g,30 G,,true,false,
8698771824240,,FORAFINE INSULIN KALEM UCU (S) 31G (5MM),MT SAGLIK URUNLERI A.S.,V07AY,,,31,g,31 G,,true,false,
8698771824257,,FORAFINE INSULIN KALEM UCU (S) 31G (6MM),MT SAGLIK URUNLERI A.S.,V07AY,,,31,g,31 G,,true,false,
8698771824264,,FORAFINE INSULIN KALEM UCU (S) 30G (8MM),MT SAGLIK URUNLERI A.S.,V07AY,,,30,g,30 G,,true,false,
8698771825605,,EBFINE INSULIN KALEM UCU (S) 31G (5MM),MT SAGLIK URUNLERI,V07AY,,,31,g,31 G,,true,false,
8698771825612,,EBFINE INSULIN KALEM UCU (S) 31G (8MM),MT SAGLIK URUNLERI,V07AY,,,31,g,31 G,,true,false,
8698771825629,,FORAFINE INSULIN KALEM UCU(S) 31G (8MM),MT SAGLIK URUNLERI A.S.,V07AY,,,31,g,31 G,,true,false,
8698771825636,,FORAFINE INSULIN KALEM UCU (S) 32G (4MM),MT SAGLIK URUNLERI A.S.,V07AY,,,32,g,32 G,,true,false,
8698771826367,,RINAFINE STERIL INSULIN KALEM IGNE UCU 31GX5MM,MT SAGLIK URUNLERI A.S.,V07AY,,,,,,,true,false,
8698771826374,,RINAFINE STERIL INSULIN KALEM IGNE UCU 31GX6MM,MT SAGLIK URUNLERI A.S.,V07AY,,,,,,,true,false,
8698771826381,,RINAFINE STERIL INSULIN KALEM IGNE UCU 31GX8MM,MT SAGLIK URUNLERI A.S.,V07AY,,,,,,,true,false,
8698771826398,,RINAFINE STERIL INSULIN KALEM IGNE UCU 32GX4MM,MT SAGLIK URUNLERI A.S.,V07AY,,,,,,,true,false,
8698819490024,,GLUCO PRESTIGE 50 STRIP,NULL,V07AY,,,,,,,true,false,
8698856150608,,LEGALON FORT 60 KAPSUL,VİATRİS İLAÇLARI LİMİTED ŞİRKETİ,A05BA03,,kapsül,,,,,true,false,
